Sample,Toxicity_Category,Compound_Name,Interaction_Count
BD163,Organic,Glu-P-1,2
BD163,Organic,Hydrazine,2
BD163,Organic,Methylnitrosourea,2
BD163,Organic,Mitomycin,2
BD163,Organic,"N,N'-Diacetylbenzidine",2
BD163,Organic,Nickel(2+),2
BD163,Organic,Nitrogen mustard,2
BD163,Organic,Tamoxifen,2
BD163,Organic,Thiocyanate,2
BD163,Organic,Trinitrotoluene,2
BD163,Organic,ortho-Toluidine,2
BD163,Organic,para-(Dimethylamino)azobenzene,2
BD163,Organic,3-Cresol,1
BD163,Organic,Aflatoxin B1,1
BD163,Organic,"Aflatoxin B1-endo-8,9-epoxide",1
BD163,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD163,Organic,Aflatoxin Q1,1
BD163,Organic,"Aflatoxin-M1-8,9-epoxide",1
BD163,Organic,Benzofuran,1
BD163,Organic,Benzyl alcohol,1
BD163,Organic,Bromide,1
BD163,Organic,Cobalt,1
BD163,Organic,Cyclosporin A,1
BD163,Organic,Diethyl phthalate,1
BD163,Organic,Digoxin,1
BD163,Organic,Ethyl acrylate,1
BD163,Organic,Glycidaldehyde,1
BD163,Organic,Methyl tert-butyl ether,1
BD163,Organic,Phenolphthalein,1
BD163,Organic,Sodium fluoride,1
BD163,Organic,Strontium cation,1
BD163,Stress Response,Diuron,45
BD163,Stress Response,Acetaldehyde,42
BD163,Stress Response,Benzidine,40
BD163,Stress Response,Chlorpyrifos,24
BD163,Stress Response,Methylmercury chloride,24
BD163,Stress Response,Amsacrine,18
BD163,Stress Response,Catechol,15
BD163,Stress Response,4-Nitrophenol,12
BD163,Stress Response,Dichlorvos,12
BD163,Stress Response,"3,3'-Dimethoxybenzidine",8
BD163,Stress Response,Chlorpyrifos-methyl,8
BD163,Stress Response,Endosulfan,8
BD163,Stress Response,Tributyltin chloride,8
BD163,Stress Response,Benzo[a]pyrene,7
BD163,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD163,Stress Response,Danthron,4
BD163,Stress Response,Fluoranthene,4
BD163,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD163,Stress Response,Nitromethane,4
BD163,Stress Response,Phenylmercury acetate,4
BD163,Stress Response,para-Aminoazobenzene,4
BD163,Stress Response,Captafol,3
BD163,Stress Response,Naled,3
BD163,Stress Response,Nitrofen,3
BD163,Stress Response,Etoposide,2
BD163,Stress Response,Methylnitrosourea,2
BD163,Stress Response,"N,N'-Diacetylbenzidine",2
BD163,Stress Response,para-(Dimethylamino)azobenzene,2
BD163,Stress Response,Cyclosporin A,1
BD163,Stress Response,Digoxin,1
BD163,Stress Response,Phenolphthalein,1
BD48,Environmental,Ammonia,138
BD48,Environmental,Catechol,65
BD48,Environmental,Benzene,42
BD48,Environmental,Methylmercury chloride,42
BD48,Environmental,Acetaldehyde,39
BD48,Environmental,Carbon tetrachloride,30
BD48,Environmental,Phenol,30
BD48,Environmental,Formaldehyde,27
BD48,Environmental,Thioacetamide,27
BD48,Environmental,"1,1,2,2-Tetrachloroethane",24
BD48,Environmental,"3,4-Dihydroxybenzoate",24
BD48,Environmental,Chlorpyrifos,24
BD48,Environmental,Toluene,24
BD48,Environmental,Trichloroethene,24
BD48,Environmental,Sulfasalazine,18
BD48,Environmental,Mercuric chloride,16
BD48,Environmental,Amsacrine,15
BD48,Environmental,Chloroform,14
BD48,Environmental,"3-Carboxy-cis,cis-muconate",12
BD48,Environmental,Hydrochlorothiazide,12
BD48,Environmental,Lead nitrate,12
BD48,Environmental,Salicylate,12
BD48,Environmental,Tributyltin chloride,12
BD48,Environmental,o-Cresol,12
BD48,Environmental,Streptozocin,10
BD48,Environmental,Cypermethrin,9
BD48,Environmental,Diuron,9
BD48,Environmental,Nickel chloride,9
BD48,Environmental,"1,1,1-Trichloroethane",8
BD48,Environmental,Endosulfan,8
BD48,Environmental,Nitrite,8
BD48,Environmental,Nitromethane,8
BD48,Environmental,Benzo[a]pyrene,7
BD48,Environmental,"2,4-Dinitrotoluene",6
BD48,Environmental,2-Chlorophenol,6
BD48,Environmental,Alachlor,6
BD48,Environmental,Chloral hydrate,6
BD48,Environmental,Cyanide ion,6
BD48,Environmental,Dichlorvos,6
BD48,Environmental,Naphthalene,6
BD48,Environmental,Anthracene,5
BD48,Environmental,Danthron,5
BD48,Environmental,Ethanol,5
BD48,Environmental,Fluorene,5
BD48,Environmental,Lead,5
BD48,Environmental,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD48,Environmental,"1,1-Dimethylhydrazine",4
BD48,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD48,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD48,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD48,Environmental,"2,3,3',4,5-Pentachlorobiphenyl",4
BD48,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD48,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD48,Environmental,4-Nitrophenol,4
BD48,Environmental,"Anthracene-cis-1,2-dihydrodiol",4
BD48,Environmental,Arsenic,4
BD48,Environmental,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD48,Environmental,Chloramine,4
BD48,Environmental,Chloraminophenamide,4
BD48,Environmental,Ethylbenzene,4
BD48,Environmental,Fluoranthene,4
BD48,Environmental,Fluoren-9-ol,4
BD48,Environmental,Methyl bromide,4
BD48,Environmental,Methyl chloride,4
BD48,Environmental,Nitrate,4
BD48,Environmental,Nitrobenzene,4
BD48,Environmental,Phenylmercury acetate,4
BD48,Environmental,Phenylmethanesulfonyl fluoride,4
BD48,Environmental,Simazine,4
BD48,Environmental,Terephthalate,4
BD48,Environmental,Tributyltin oxide,4
BD48,Environmental,Trinitrotoluene,4
BD48,Environmental,Zinc cation,4
BD48,Environmental,alpha-Chlorohydrin,4
BD48,Environmental,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD48,Environmental,Captafol,3
BD48,Environmental,Chloramphenicol,3
BD48,Environmental,Copper,3
BD48,Environmental,Styrene,3
BD48,Environmental,"1,2-Dibromoethane",2
BD48,Environmental,"1,4-Dioxane",2
BD48,Environmental,1-Organyl-2-lyso-sn-glycero-3-phosphocholine,2
BD48,Environmental,2-(4-Chlorophenoxy)propionic acid,2
BD48,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD48,Environmental,2-Naphthylamine,2
BD48,Environmental,2-Nitropropane,2
BD48,Environmental,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD48,Environmental,Acenaphthene,2
BD48,Environmental,Acetamide,2
BD48,Environmental,Acrylamide,2
BD48,Environmental,Aristolochic acid,2
BD48,Environmental,Aziridine,2
BD48,Environmental,CO,2
BD48,Environmental,Microcystin LR,2
BD48,Environmental,Mitomycin,2
BD48,Environmental,Mitoxantrone,2
BD48,Environmental,"N,N'-Diacetylbenzidine",2
BD48,Environmental,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD48,Environmental,Nitrogen mustard,2
BD48,Environmental,Phenacetin,2
BD48,Environmental,Strontium cation,2
BD48,Environmental,Tetranitromethane,2
BD48,Environmental,Thiocyanate,2
BD48,Environmental,Vinyl acetate,2
BD48,Environmental,Zalcitabine,2
BD48,Environmental,para-Aminoazobenzene,2
BD48,Environmental,"1,2-Epoxybutane",1
BD48,Environmental,2-Ethoxyethanol,1
BD48,Environmental,2-Methylnaphthalene,1
BD48,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD48,Environmental,Cobalt,1
BD48,Environmental,Diethyl phthalate,1
BD48,Environmental,Ethyl acrylate,1
BD48,Environmental,Ethylene glycol,1
BD48,Environmental,Etoposide,1
BD48,Environmental,Glycidaldehyde,1
BD48,Environmental,Hydrogen cyanide,1
BD48,Environmental,Methane,1
BD48,Environmental,Methyl isobutyl ketone,1
BD48,Environmental,Sodium fluoride,1
BD48,Genomic,Formaldehyde,27
BD48,Genomic,Chlorpyrifos,24
BD48,Genomic,Sulfasalazine,18
BD48,Genomic,Amsacrine,15
BD48,Genomic,Hydrochlorothiazide,12
BD48,Genomic,Lead nitrate,12
BD48,Genomic,Epichlorohydrin,10
BD48,Genomic,Streptozocin,10
BD48,Genomic,Cypermethrin,9
BD48,Genomic,Diuron,9
BD48,Genomic,"1,1,1-Trichloroethane",8
BD48,Genomic,Cobaltous sulfate,8
BD48,Genomic,Endosulfan,8
BD48,Genomic,Nitrite,8
BD48,Genomic,Benzo[a]pyrene,7
BD48,Genomic,"2,4-Dinitrotoluene",6
BD48,Genomic,Alachlor,6
BD48,Genomic,Chloral hydrate,6
BD48,Genomic,Dichlorvos,6
BD48,Genomic,Anthracene,5
BD48,Genomic,Danthron,5
BD48,Genomic,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD48,Genomic,"1,1-Dimethylhydrazine",4
BD48,Genomic,"Anthracene-cis-1,2-dihydrodiol",4
BD48,Genomic,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD48,Genomic,Chloraminophenamide,4
BD48,Genomic,Fluoranthene,4
BD48,Genomic,Fluoren-9-ol,4
BD48,Genomic,Methyl bromide,4
BD48,Genomic,Methyl chloride,4
BD48,Genomic,Simazine,4
BD48,Genomic,Trinitrotoluene,4
BD48,Genomic,alpha-Chlorohydrin,4
BD48,Genomic,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD48,Genomic,Captafol,3
BD48,Genomic,Chloramphenicol,3
BD48,Genomic,Styrene,3
BD48,Genomic,"1,2-Dibromoethane",2
BD48,Genomic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD48,Genomic,2-Naphthylamine,2
BD48,Genomic,2-Nitropropane,2
BD48,Genomic,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD48,Genomic,Aristolochic acid,2
BD48,Genomic,Aziridine,2
BD48,Genomic,Ethyl methanesulfonate,2
BD48,Genomic,Methylnitrosourea,2
BD48,Genomic,Microcystin LR,2
BD48,Genomic,Mitomycin,2
BD48,Genomic,Mitoxantrone,2
BD48,Genomic,"N,N'-Diacetylbenzidine",2
BD48,Genomic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD48,Genomic,Nitrogen mustard,2
BD48,Genomic,Phenacetin,2
BD48,Genomic,Tetranitromethane,2
BD48,Genomic,Zalcitabine,2
BD48,Genomic,para-Aminoazobenzene,2
BD48,Genomic,"1,2-Epoxybutane",1
BD48,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD48,Genomic,Etoposide,1
BD48,Genomic,Glycidaldehyde,1
BD48,Nuclear Response,Catechol,65
BD48,Nuclear Response,Acetaldehyde,39
BD48,Nuclear Response,Chlorpyrifos,24
BD48,Nuclear Response,Tributyltin chloride,12
BD48,Nuclear Response,Diuron,9
BD48,Nuclear Response,Benzo[a]pyrene,7
BD48,Nuclear Response,Anthracene,5
BD48,Nuclear Response,Danthron,5
BD48,Nuclear Response,"2,3,3',4,5-Pentachlorobiphenyl",4
BD48,Nuclear Response,"Anthracene-cis-1,2-dihydrodiol",4
BD48,Nuclear Response,Fluoranthene,4
BD48,Nuclear Response,Phenylmercury acetate,4
BD48,Nuclear Response,Tributyltin oxide,4
BD48,Nuclear Response,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD48,Nuclear Response,2-Naphthylamine,2
BD48,Nuclear Response,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD48,Nuclear Response,Mitomycin,2
BD48,Nuclear Response,"N,N'-Diacetylbenzidine",2
BD48,Nuclear Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD48,Nuclear Response,Nitrogen mustard,2
BD48,Nuclear Response,Thiocyanate,2
BD48,Nuclear Response,para-Aminoazobenzene,2
BD48,Nuclear Response,Etoposide,1
BD48,Organic,Ammonia,138
BD48,Organic,Catechol,65
BD48,Organic,Benzene,42
BD48,Organic,Methylmercury chloride,42
BD48,Organic,Acetaldehyde,39
BD48,Organic,Carbon tetrachloride,30
BD48,Organic,Phenol,30
BD48,Organic,Formaldehyde,27
BD48,Organic,Thioacetamide,27
BD48,Organic,"1,1,2,2-Tetrachloroethane",24
BD48,Organic,"3,4-Dihydroxybenzoate",24
BD48,Organic,Chlorpyrifos,24
BD48,Organic,Toluene,24
BD48,Organic,Trichloroethene,24
BD48,Organic,Sulfasalazine,18
BD48,Organic,Mercuric chloride,16
BD48,Organic,Amsacrine,15
BD48,Organic,Chloroform,14
BD48,Organic,"3-Carboxy-cis,cis-muconate",12
BD48,Organic,Cacodylate,12
BD48,Organic,Hydrochlorothiazide,12
BD48,Organic,Lead nitrate,12
BD48,Organic,Salicylate,12
BD48,Organic,Tributyltin chloride,12
BD48,Organic,o-Cresol,12
BD48,Organic,Epichlorohydrin,10
BD48,Organic,Streptozocin,10
BD48,Organic,Diuron,9
BD48,Organic,Nickel chloride,9
BD48,Organic,"1,1,1-Trichloroethane",8
BD48,Organic,Cobaltous sulfate,8
BD48,Organic,Endosulfan,8
BD48,Organic,Nitrite,8
BD48,Organic,Nitromethane,8
BD48,Organic,Sodium arsenite,8
BD48,Organic,Benzo[a]pyrene,7
BD48,Organic,"2,4-Dinitrotoluene",6
BD48,Organic,2-Chlorophenol,6
BD48,Organic,Alachlor,6
BD48,Organic,Chloral hydrate,6
BD48,Organic,Cyanide ion,6
BD48,Organic,Dichlorvos,6
BD48,Organic,Naphthalene,6
BD48,Organic,Anthracene,5
BD48,Organic,Danthron,5
BD48,Organic,Ethanol,5
BD48,Organic,Fluorene,5
BD48,Organic,Lead,5
BD48,Organic,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD48,Organic,"1,1-Dimethylhydrazine",4
BD48,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD48,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD48,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD48,Organic,"2,3,3',4,5-Pentachlorobiphenyl",4
BD48,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD48,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD48,Organic,4-Nitrophenol,4
BD48,Organic,"Anthracene-cis-1,2-dihydrodiol",4
BD48,Organic,Arsenic,4
BD48,Organic,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD48,Organic,Chloramine,4
BD48,Organic,Chloraminophenamide,4
BD48,Organic,Ethylbenzene,4
BD48,Organic,Fluoranthene,4
BD48,Organic,Fluoren-9-ol,4
BD48,Organic,Methyl bromide,4
BD48,Organic,Methyl chloride,4
BD48,Organic,Nitrate,4
BD48,Organic,Nitrobenzene,4
BD48,Organic,Phenylmercury acetate,4
BD48,Organic,Phenylmethanesulfonyl fluoride,4
BD48,Organic,Simazine,4
BD48,Organic,Terephthalate,4
BD48,Organic,Tributyltin oxide,4
BD48,Organic,Trinitrotoluene,4
BD48,Organic,Zinc cation,4
BD48,Organic,alpha-Chlorohydrin,4
BD48,Organic,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD48,Organic,Captafol,3
BD48,Organic,Chloramphenicol,3
BD48,Organic,Copper,3
BD48,Organic,Styrene,3
BD48,Organic,"1,2-Dibromoethane",2
BD48,Organic,"1,4-Dioxane",2
BD48,Organic,1-Organyl-2-lyso-sn-glycero-3-phosphocholine,2
BD48,Organic,2-(4-Chlorophenoxy)propionic acid,2
BD48,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD48,Organic,2-Naphthylamine,2
BD48,Organic,2-Nitropropane,2
BD48,Organic,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD48,Organic,Acenaphthene,2
BD48,Organic,Acetamide,2
BD48,Organic,Acrylamide,2
BD48,Organic,Aristolochic acid,2
BD48,Organic,Aziridine,2
BD48,Organic,CO,2
BD48,Organic,Ethyl methanesulfonate,2
BD48,Organic,Methyl tert-butyl ether,2
BD48,Organic,Methylnitrosourea,2
BD48,Organic,Microcystin LR,2
BD48,Organic,Mitomycin,2
BD48,Organic,Mitoxantrone,2
BD48,Organic,"N,N'-Diacetylbenzidine",2
BD48,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD48,Organic,Nitrogen mustard,2
BD48,Organic,Phenacetin,2
BD48,Organic,Strontium cation,2
BD48,Organic,Tetranitromethane,2
BD48,Organic,Thiocyanate,2
BD48,Organic,Vinyl acetate,2
BD48,Organic,Zalcitabine,2
BD48,Organic,para-Aminoazobenzene,2
BD48,Organic,"1,2-Epoxybutane",1
BD48,Organic,2-Ethoxyethanol,1
BD48,Organic,2-Methylnaphthalene,1
BD48,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD48,Organic,Cobalt,1
BD48,Organic,Diethyl phthalate,1
BD48,Organic,Ethyl acrylate,1
BD48,Organic,Ethylene glycol,1
BD48,Organic,Etoposide,1
BD48,Organic,Glycidaldehyde,1
BD48,Organic,Hydrogen cyanide,1
BD48,Organic,Methane,1
BD48,Organic,Methyl isobutyl ketone,1
BD48,Organic,Sodium fluoride,1
BD48,Stress Response,Catechol,65
BD48,Stress Response,Methylmercury chloride,42
BD48,Stress Response,Acetaldehyde,39
BD48,Stress Response,Chlorpyrifos,24
BD48,Stress Response,Amsacrine,15
BD48,Stress Response,Tributyltin chloride,12
BD48,Stress Response,Diuron,9
BD48,Stress Response,Endosulfan,8
BD48,Stress Response,Nitromethane,8
BD48,Stress Response,Benzo[a]pyrene,7
BD48,Stress Response,Alachlor,6
BD48,Stress Response,Dichlorvos,6
BD48,Stress Response,Anthracene,5
BD48,Stress Response,Danthron,5
BD48,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD48,Stress Response,"2,3,3',4,5-Pentachlorobiphenyl",4
BD48,Stress Response,4-Nitrophenol,4
BD48,Stress Response,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD48,Stress Response,Fluoranthene,4
BD48,Stress Response,Phenylmercury acetate,4
BD48,Stress Response,Tributyltin oxide,4
BD48,Stress Response,Captafol,3
BD48,Stress Response,Methylnitrosourea,2
BD48,Stress Response,"N,N'-Diacetylbenzidine",2
BD48,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD48,Stress Response,para-Aminoazobenzene,2
BD48,Stress Response,Etoposide,1
BD50,Environmental,Ammonia,120
BD50,Environmental,Diuron,45
BD50,Environmental,Benzidine,32
BD50,Environmental,Carbon tetrachloride,30
BD50,Environmental,Acetaldehyde,24
BD50,Environmental,Formaldehyde,24
BD50,Environmental,Lead nitrate,24
BD50,Environmental,Amsacrine,18
BD50,Environmental,Chlorpyrifos,18
BD50,Environmental,Methylmercury chloride,18
BD50,Environmental,Thioacetamide,18
BD50,Environmental,Copper,15
BD50,Environmental,Cypermethrin,15
BD50,Environmental,"1,2-Dichloroethane",14
BD50,Environmental,Chloroform,14
BD50,Environmental,4-Nitrophenol,12
BD50,Environmental,Dichlorvos,12
BD50,Environmental,Mercuric chloride,12
BD50,Environmental,Trichloroethene,12
BD50,Environmental,Cadmium chloride,9
BD50,Environmental,Nickel chloride,9
BD50,Environmental,Sulfasalazine,9
BD50,Environmental,"1,1,2,2-Tetrachloroethane",8
BD50,Environmental,"1,2-Dichlorobenzene",8
BD50,Environmental,"3,3'-Dimethoxybenzidine",8
BD50,Environmental,Arsenic,8
BD50,Environmental,Arylmercury,8
BD50,Environmental,Chlorpyrifos-methyl,8
BD50,Environmental,Hydrochlorothiazide,8
BD50,Environmental,Streptozocin,8
BD50,Environmental,Tributyltin chloride,8
BD50,Environmental,Zinc cation,8
BD50,Environmental,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",8
BD50,Environmental,Benzo[a]pyrene,7
BD50,Environmental,2-Chlorophenol,6
BD50,Environmental,Bis(2-chloroethyl)ether,6
BD50,Environmental,Chloral hydrate,6
BD50,Environmental,Chlorfenvinphos,6
BD50,Environmental,Danthron,6
BD50,Environmental,Methyl bromide,6
BD50,Environmental,Naphthalene,6
BD50,Environmental,Parathion,6
BD50,Environmental,Phenacetin,6
BD50,Environmental,alpha-Chlorohydrin,6
BD50,Environmental,"trans-1,3-Dichloropropene",6
BD50,Environmental,Catechol,5
BD50,Environmental,Lead,5
BD50,Environmental,"1,1,2-Trichloroethane",4
BD50,Environmental,"1,2-Dibromo-3-chloropropane",4
BD50,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD50,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD50,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD50,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD50,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD50,Environmental,Chloramine,4
BD50,Environmental,Chloraminophenamide,4
BD50,Environmental,Dibutyl phthalate,4
BD50,Environmental,Ethanol,4
BD50,Environmental,Methyl chloride,4
BD50,Environmental,Mitomycin,4
BD50,Environmental,Mitoxantrone,4
BD50,Environmental,Phenylmercury acetate,4
BD50,Environmental,Phenylmethanesulfonyl fluoride,4
BD50,Environmental,Simazine,4
BD50,Environmental,Tetranitromethane,4
BD50,Environmental,Toluene,4
BD50,Environmental,Zalcitabine,4
BD50,Environmental,alpha-Hexachlorocyclohexane,4
BD50,Environmental,"cis-1,3-Dichloropropene",4
BD50,Environmental,CO,3
BD50,Environmental,Chloramphenicol,3
BD50,Environmental,Dimethoate,3
BD50,Environmental,Merphalan,3
BD50,Environmental,Methyl isobutyl ketone,3
BD50,Environmental,Naled,3
BD50,Environmental,Nitrofen,3
BD50,Environmental,Styrene,3
BD50,Environmental,Vinyl acetate,3
BD50,Environmental,"1,2,3-Trichloropropane",2
BD50,Environmental,"1,4-Dioxane",2
BD50,Environmental,"2,6-Dimethylaniline",2
BD50,Environmental,2-(4-Chlorophenoxy)propionic acid,2
BD50,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD50,Environmental,2-Ethoxyethanol,2
BD50,Environmental,2-Naphthylamine,2
BD50,Environmental,2-Nitropropane,2
BD50,Environmental,3-Chloro-2-methylpropene,2
BD50,Environmental,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD50,Environmental,4-Cresol,2
BD50,Environmental,Acenaphthene,2
BD50,Environmental,Acetamide,2
BD50,Environmental,Acrylamide,2
BD50,Environmental,Aflatoxin M1,2
BD50,Environmental,Aziridine,2
BD50,Environmental,Chloral,2
BD50,Environmental,Glu-P-1,2
BD50,Environmental,Hydrazine,2
BD50,Environmental,Microcystin LR,2
BD50,Environmental,Nitrate,2
BD50,Environmental,Nitrite,2
BD50,Environmental,Nitrogen mustard,2
BD50,Environmental,Nitromethane,2
BD50,Environmental,Tamoxifen,2
BD50,Environmental,ortho-Toluidine,2
BD50,Environmental,para-Aminoazobenzene,2
BD50,Environmental,3-Cresol,1
BD50,Environmental,Aflatoxin B1,1
BD50,Environmental,"Aflatoxin B1-endo-8,9-epoxide",1
BD50,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD50,Environmental,Aflatoxin Q1,1
BD50,Environmental,"Aflatoxin-M1-8,9-epoxide",1
BD50,Environmental,Benzophenone,1
BD50,Environmental,Benzyl alcohol,1
BD50,Environmental,Bromide,1
BD50,Environmental,Caffeate,1
BD50,Environmental,Cobalt,1
BD50,Environmental,Diethyl phthalate,1
BD50,Environmental,Ethyl acrylate,1
BD50,Environmental,Etoposide,1
BD50,Environmental,Glycidaldehyde,1
BD50,Environmental,Hydrogen cyanide,1
BD50,Environmental,Manganese(2+),1
BD50,Environmental,Phenolphthalein,1
BD50,Environmental,Sodium fluoride,1
BD50,Environmental,Strontium cation,1
BD50,Genomic,Diuron,45
BD50,Genomic,Benzidine,32
BD50,Genomic,Formaldehyde,24
BD50,Genomic,Lead nitrate,24
BD50,Genomic,Amsacrine,18
BD50,Genomic,Chlorpyrifos,18
BD50,Genomic,Cypermethrin,15
BD50,Genomic,"1,2-Dichloroethane",14
BD50,Genomic,Dichlorvos,12
BD50,Genomic,Sulfasalazine,9
BD50,Genomic,"3,3'-Dimethoxybenzidine",8
BD50,Genomic,Chlorpyrifos-methyl,8
BD50,Genomic,Hydrochlorothiazide,8
BD50,Genomic,Streptozocin,8
BD50,Genomic,Benzo[a]pyrene,7
BD50,Genomic,Bis(2-chloroethyl)ether,6
BD50,Genomic,Chloral hydrate,6
BD50,Genomic,Chlorfenvinphos,6
BD50,Genomic,Cobaltous sulfate,6
BD50,Genomic,Danthron,6
BD50,Genomic,Epichlorohydrin,6
BD50,Genomic,Methyl bromide,6
BD50,Genomic,Parathion,6
BD50,Genomic,Phenacetin,6
BD50,Genomic,alpha-Chlorohydrin,6
BD50,Genomic,"trans-1,3-Dichloropropene",6
BD50,Genomic,"1,2-Dibromo-3-chloropropane",4
BD50,Genomic,Chloraminophenamide,4
BD50,Genomic,Methyl chloride,4
BD50,Genomic,Mitomycin,4
BD50,Genomic,Mitoxantrone,4
BD50,Genomic,Simazine,4
BD50,Genomic,Tetranitromethane,4
BD50,Genomic,Zalcitabine,4
BD50,Genomic,"cis-1,3-Dichloropropene",4
BD50,Genomic,Chloramphenicol,3
BD50,Genomic,Dimethoate,3
BD50,Genomic,Merphalan,3
BD50,Genomic,Nitrofen,3
BD50,Genomic,Styrene,3
BD50,Genomic,"1,2,3-Trichloropropane",2
BD50,Genomic,"2,6-Dimethylaniline",2
BD50,Genomic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",2
BD50,Genomic,2-Naphthylamine,2
BD50,Genomic,2-Nitropropane,2
BD50,Genomic,3-Chloro-2-methylpropene,2
BD50,Genomic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD50,Genomic,Aflatoxin M1,2
BD50,Genomic,Aziridine,2
BD50,Genomic,Chloral,2
BD50,Genomic,Ethyl methanesulfonate,2
BD50,Genomic,Glu-P-1,2
BD50,Genomic,Hydrazine,2
BD50,Genomic,Methylnitrosourea,2
BD50,Genomic,Microcystin LR,2
BD50,Genomic,Nitrite,2
BD50,Genomic,Nitrogen mustard,2
BD50,Genomic,ortho-Toluidine,2
BD50,Genomic,para-Aminoazobenzene,2
BD50,Genomic,Aflatoxin B1,1
BD50,Genomic,"Aflatoxin B1-endo-8,9-epoxide",1
BD50,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD50,Genomic,Aflatoxin Q1,1
BD50,Genomic,"Aflatoxin-M1-8,9-epoxide",1
BD50,Genomic,Etoposide,1
BD50,Genomic,Glycidaldehyde,1
BD50,Nuclear Response,Diuron,45
BD50,Nuclear Response,Benzidine,32
BD50,Nuclear Response,Acetaldehyde,24
BD50,Nuclear Response,Chlorpyrifos,18
