Sample,Compound_Name,Group,Compound_Class,KO
BD143,Chloral hydrate,Group 18,Aliphatic,K11440
BD143,Chloral hydrate,Group 18,Chlorinated,K13954
BD143,Chloral hydrate,Group 18,Aliphatic,K13954
BD143,Chloramine,Group 18,Nitrogen-containing,K03564
BD143,Chloramine,Group 18,Chlorinated,K03564
BD143,Chloramine,Group 18,Nitrogen-containing,K11065
BD143,Chloramine,Group 18,Chlorinated,K11065
BD143,Chloraminophenamide,Group 18,Nitrogen-containing,K01673
BD143,Chloraminophenamide,Group 18,Sulfur-containing,K01673
BD143,Chloraminophenamide,Group 18,Chlorinated,K01673
BD143,Chloraminophenamide,Group 18,Aromatic,K01673
BD143,Chloramphenicol,Group 18,Aromatic,K19271
BD143,Chloramphenicol,Group 18,Nitrogen-containing,K19271
BD143,Chloramphenicol,Group 18,Chlorinated,K19271
BD143,Chlorfenvinphos,Group 18,Organophosphorus,K01303
BD143,Chlorfenvinphos,Group 18,Organophosphorus,K01303
BD143,Chlorfenvinphos,Group 18,Chlorinated,K01303
BD143,Chlorfenvinphos,Group 18,Chlorinated,K01303
BD143,Chlorfenvinphos,Group 18,Aromatic,K01303
BD143,Chlorfenvinphos,Group 18,Aromatic,K01303
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Chlorinated,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chloroform,Group 18,Aliphatic,K01563
BD143,Chlorpyrifos,Group 18,Organophosphorus,K00686
BD143,Chlorpyrifos,Group 18,Organophosphorus,K00686
BD143,Chlorpyrifos,Group 18,Organophosphorus,K00686
BD143,Chlorpyrifos,Group 18,Chlorinated,K00686
BD143,Chlorpyrifos,Group 18,Chlorinated,K00686
BD143,Chlorpyrifos,Group 18,Chlorinated,K00686
BD143,Chlorpyrifos,Group 18,Organophosphorus,K01303
BD143,Chlorpyrifos,Group 18,Organophosphorus,K01303
BD143,Chlorpyrifos,Group 18,Organophosphorus,K01303
BD143,Chlorpyrifos,Group 18,Chlorinated,K01303
BD143,Chlorpyrifos,Group 18,Chlorinated,K01303
BD143,Chlorpyrifos,Group 18,Chlorinated,K01303
BD143,Chlorpyrifos,Group 18,Organophosphorus,K03928
BD143,Chlorpyrifos,Group 18,Organophosphorus,K03928
BD143,Chlorpyrifos,Group 18,Organophosphorus,K03928
BD143,Chlorpyrifos,Group 18,Chlorinated,K03928
BD143,Chlorpyrifos,Group 18,Chlorinated,K03928
BD143,Chlorpyrifos,Group 18,Chlorinated,K03928
BD143,Chlorpyrifos-methyl,Group 18,Organophosphorus,K01303
BD143,Chlorpyrifos-methyl,Group 18,Chlorinated,K01303
BD143,Chlorpyrifos-methyl,Group 18,Nitrogen-containing,K01303
BD143,Chlorpyrifos-methyl,Group 18,Sulfur-containing,K01303
BD143,Chlorpyrifos-methyl,Group 18,Organophosphorus,K03928
BD143,Chlorpyrifos-methyl,Group 18,Chlorinated,K03928
BD143,Chlorpyrifos-methyl,Group 18,Nitrogen-containing,K03928
BD143,Chlorpyrifos-methyl,Group 18,Sulfur-containing,K03928
BD143,Cobalt,Group 18,Metal,K01870
BD143,Cobaltous sulfate,Group 18,Metal,K01624
BD143,Cobaltous sulfate,Group 18,Inorganic,K01624
BD143,Cobaltous sulfate,Group 18,Metal,K01779
BD143,Cobaltous sulfate,Group 18,Inorganic,K01779
BD143,Cobaltous sulfate,Group 18,Metal,K05810
BD143,Cobaltous sulfate,Group 18,Inorganic,K05810
BD143,Copper,Group 18,Metal,K17686
BD143,Copper,Group 18,Metal,K17686
BD143,Copper,Group 18,Metal,K17686
BD143,Copper,Group 18,Metal,K02274
BD143,Copper,Group 18,Metal,K02274
BD143,Copper,Group 18,Metal,K02274
BD143,Copper,Group 18,Metal,K02275
BD143,Copper,Group 18,Metal,K02275
BD143,Copper,Group 18,Metal,K02275
BD143,Copper,Group 18,Metal,K02276
BD143,Copper,Group 18,Metal,K02276
BD143,Copper,Group 18,Metal,K02276
BD143,Copper,Group 18,Metal,K02277
BD143,Copper,Group 18,Metal,K02277
BD143,Copper,Group 18,Metal,K02277
BD143,Cypermethrin,Group 18,Polyaromatic,K00036
BD143,Cypermethrin,Group 18,Chlorinated,K00036
BD143,Cypermethrin,Group 18,Nitrogen-containing,K00036
BD143,Cypermethrin,Group 18,Polyaromatic,K00823
BD143,Cypermethrin,Group 18,Chlorinated,K00823
BD143,Cypermethrin,Group 18,Nitrogen-containing,K00823
BD143,Cypermethrin,Group 18,Polyaromatic,K07250
BD143,Cypermethrin,Group 18,Chlorinated,K07250
BD143,Cypermethrin,Group 18,Nitrogen-containing,K07250
BD143,Cypermethrin,Group 18,Polyaromatic,K01090
BD143,Cypermethrin,Group 18,Chlorinated,K01090
BD143,Cypermethrin,Group 18,Nitrogen-containing,K01090
BD143,Cypermethrin,Group 18,Polyaromatic,K03928
BD143,Cypermethrin,Group 18,Chlorinated,K03928
BD143,Cypermethrin,Group 18,Nitrogen-containing,K03928
BD143,Danthron,Group 18,Aromatic,K00344
BD143,Danthron,Group 18,Aromatic,K00355
BD143,Danthron,Group 18,Aromatic,K00384
BD143,Danthron,Group 18,Aromatic,K03809
BD143,Danthron,Group 18,Aromatic,K19267
BD143,Danthron,Group 18,Aromatic,K21567
BD143,Dibutyl phthalate,Group 18,Aromatic,K03928
BD143,Dibutyl phthalate,Group 18,Aromatic,K03928
BD143,Dibutyl phthalate,Group 18,Aromatic,K03928
BD143,Dibutyl phthalate,Group 18,Aromatic,K03928
BD143,Dichlorvos,Group 18,Organophosphorus,K01048
BD143,Dichlorvos,Group 18,Organophosphorus,K01048
BD143,Dichlorvos,Group 18,Organophosphorus,K01048
BD143,Dichlorvos,Group 18,Chlorinated,K01048
BD143,Dichlorvos,Group 18,Chlorinated,K01048
BD143,Dichlorvos,Group 18,Chlorinated,K01048
BD143,Dichlorvos,Group 18,Organophosphorus,K03928
BD143,Dichlorvos,Group 18,Organophosphorus,K03928
BD143,Dichlorvos,Group 18,Organophosphorus,K03928
BD143,Dichlorvos,Group 18,Chlorinated,K03928
BD143,Dichlorvos,Group 18,Chlorinated,K03928
BD143,Dichlorvos,Group 18,Chlorinated,K03928
BD143,Diethyl phthalate,Group 18,Aromatic,K01046
BD143,Dimethoate,Group 18,Nitrogen-containing,K03928
BD143,Dimethoate,Group 18,Organophosphorus,K03928
BD143,Dimethoate,Group 18,Sulfur-containing,K03928
BD143,Diuron,Group 18,Nitrogen-containing,K00036
BD143,Diuron,Group 18,Nitrogen-containing,K00036
BD143,Diuron,Group 18,Nitrogen-containing,K00036
BD143,Diuron,Group 18,Chlorinated,K00036
BD143,Diuron,Group 18,Chlorinated,K00036
BD143,Diuron,Group 18,Chlorinated,K00036
BD143,Diuron,Group 18,Aromatic,K00036
BD143,Diuron,Group 18,Aromatic,K00036
BD143,Diuron,Group 18,Aromatic,K00036
BD143,Diuron,Group 18,Nitrogen-containing,K00284
BD143,Diuron,Group 18,Nitrogen-containing,K00284
BD143,Diuron,Group 18,Nitrogen-containing,K00284
BD143,Diuron,Group 18,Chlorinated,K00284
BD143,Diuron,Group 18,Chlorinated,K00284
BD143,Diuron,Group 18,Chlorinated,K00284
BD143,Diuron,Group 18,Aromatic,K00284
BD143,Diuron,Group 18,Aromatic,K00284
BD143,Diuron,Group 18,Aromatic,K00284
BD143,Diuron,Group 18,Nitrogen-containing,K03886
BD143,Diuron,Group 18,Nitrogen-containing,K03886
BD143,Diuron,Group 18,Nitrogen-containing,K03886
BD143,Diuron,Group 18,Chlorinated,K03886
BD143,Diuron,Group 18,Chlorinated,K03886
BD143,Diuron,Group 18,Chlorinated,K03886
BD143,Diuron,Group 18,Aromatic,K03886
BD143,Diuron,Group 18,Aromatic,K03886
BD143,Diuron,Group 18,Aromatic,K03886
BD143,Diuron,Group 18,Nitrogen-containing,K03887
BD143,Diuron,Group 18,Nitrogen-containing,K03887
BD143,Diuron,Group 18,Nitrogen-containing,K03887
BD143,Diuron,Group 18,Chlorinated,K03887
BD143,Diuron,Group 18,Chlorinated,K03887
BD143,Diuron,Group 18,Chlorinated,K03887
BD143,Diuron,Group 18,Aromatic,K03887
BD143,Diuron,Group 18,Aromatic,K03887
BD143,Diuron,Group 18,Aromatic,K03887
BD143,Diuron,Group 18,Nitrogen-containing,K03888
BD143,Diuron,Group 18,Nitrogen-containing,K03888
BD143,Diuron,Group 18,Nitrogen-containing,K03888
BD143,Diuron,Group 18,Chlorinated,K03888
BD143,Diuron,Group 18,Chlorinated,K03888
BD143,Diuron,Group 18,Chlorinated,K03888
BD143,Diuron,Group 18,Aromatic,K03888
BD143,Diuron,Group 18,Aromatic,K03888
BD143,Diuron,Group 18,Aromatic,K03888
BD143,Epichlorohydrin,Group 18,Chlorinated,K03153
BD143,Epichlorohydrin,Group 18,Aliphatic,K03153
BD143,Epichlorohydrin,Group 18,Chlorinated,K05350
BD143,Epichlorohydrin,Group 18,Aliphatic,K05350
BD143,Epichlorohydrin,Group 18,Chlorinated,K01563
BD143,Epichlorohydrin,Group 18,Aliphatic,K01563
BD143,Ethanol,Group 18,Aliphatic,K00001
BD143,Ethanol,Group 18,Aliphatic,K00121
BD143,Ethanol,Group 18,Aliphatic,K11440
BD143,Ethanol,Group 18,Aliphatic,K13954
BD143,Ethanol,Group 18,Aliphatic,K13979
BD143,Ethyl acrylate,Group 18,Aliphatic,K01426
BD143,Ethyl methanesulfonate,Group 18,Organosulfur,K00560
BD143,Ethyl methanesulfonate,Group 18,Aliphatic,K00560
BD143,Etoposide,Group 18,Polyaromatic,K00432
BD143,Formaldehyde,Group 18,Aliphatic,K00148
BD143,Formaldehyde,Group 18,Aliphatic,K00148
BD143,Formaldehyde,Group 18,Aliphatic,K00148
BD143,Formaldehyde,Group 18,Aliphatic,K00606
BD143,Formaldehyde,Group 18,Aliphatic,K00606
BD143,Formaldehyde,Group 18,Aliphatic,K00606
BD143,Formaldehyde,Group 18,Aliphatic,K01563
BD143,Formaldehyde,Group 18,Aliphatic,K01563
BD143,Formaldehyde,Group 18,Aliphatic,K01563
BD143,Formaldehyde,Group 18,Aliphatic,K07145
BD143,Formaldehyde,Group 18,Aliphatic,K07145
BD143,Formaldehyde,Group 18,Aliphatic,K07145
BD143,Formaldehyde,Group 18,Aliphatic,K03781
BD143,Formaldehyde,Group 18,Aliphatic,K03781
BD143,Formaldehyde,Group 18,Aliphatic,K03781
BD143,Formaldehyde,Group 18,Aliphatic,K04091
BD143,Formaldehyde,Group 18,Aliphatic,K04091
BD143,Formaldehyde,Group 18,Aliphatic,K04091
BD143,Formaldehyde,Group 18,Aliphatic,K15765
BD143,Formaldehyde,Group 18,Aliphatic,K15765
BD143,Formaldehyde,Group 18,Aliphatic,K15765
BD143,Formaldehyde,Group 18,Aliphatic,K07217
BD143,Formaldehyde,Group 18,Aliphatic,K07217
BD143,Formaldehyde,Group 18,Aliphatic,K07217
BD143,Formaldehyde,Group 18,Aliphatic,K08093
BD143,Formaldehyde,Group 18,Aliphatic,K08093
BD143,Formaldehyde,Group 18,Aliphatic,K08093
BD143,Formaldehyde,Group 18,Aliphatic,K14338
BD143,Formaldehyde,Group 18,Aliphatic,K14338
BD143,Formaldehyde,Group 18,Aliphatic,K14338
BD143,Glu-P-1,Group 18,Nitrogen-containing,K00675
BD143,Glu-P-1,Group 18,Aliphatic,K00675
BD143,Glycidaldehyde,Group 18,Aliphatic,K00600
BD143,Hydrazine,Group 18,Nitrogen-containing,K03928
BD143,Hydrazine,Group 18,Nitrogen-containing,K03928
BD143,Hydrochlorothiazide,Group 18,Nitrogen-containing,K00287
BD143,Hydrochlorothiazide,Group 18,Sulfur-containing,K00287
BD143,Hydrochlorothiazide,Group 18,Chlorinated,K00287
BD143,Hydrochlorothiazide,Group 18,Aromatic,K00287
BD143,Hydrochlorothiazide,Group 18,Nitrogen-containing,K01673
BD143,Hydrochlorothiazide,Group 18,Sulfur-containing,K01673
BD143,Hydrochlorothiazide,Group 18,Chlorinated,K01673
BD143,Hydrochlorothiazide,Group 18,Aromatic,K01673
BD143,Lead,Group 18,Metal,K00001
BD143,Lead,Group 18,Metal,K00001
BD143,Lead,Group 18,Metal,K00001
BD143,Lead,Group 18,Metal,K00001
BD143,Lead,Group 18,Metal,K00001
BD143,Lead nitrate,Group 18,Metal,K00620
BD143,Lead nitrate,Group 18,Metal,K00620
BD143,Lead nitrate,Group 18,Inorganic,K00620
BD143,Lead nitrate,Group 18,Inorganic,K00620
BD143,Lead nitrate,Group 18,Nitrogen-containing,K00620
BD143,Lead nitrate,Group 18,Nitrogen-containing,K00620
BD143,Lead nitrate,Group 18,Metal,K00845
BD143,Lead nitrate,Group 18,Metal,K00845
BD143,Lead nitrate,Group 18,Inorganic,K00845
BD143,Lead nitrate,Group 18,Inorganic,K00845
BD143,Lead nitrate,Group 18,Nitrogen-containing,K00845
BD143,Lead nitrate,Group 18,Nitrogen-containing,K00845
BD143,Lead nitrate,Group 18,Metal,K01181
BD143,Lead nitrate,Group 18,Metal,K01181
BD143,Lead nitrate,Group 18,Inorganic,K01181
BD143,Lead nitrate,Group 18,Inorganic,K01181
BD143,Lead nitrate,Group 18,Nitrogen-containing,K01181
BD143,Lead nitrate,Group 18,Nitrogen-containing,K01181
BD143,Lead nitrate,Group 18,Metal,K01749
BD143,Lead nitrate,Group 18,Metal,K01749
BD143,Lead nitrate,Group 18,Inorganic,K01749
BD143,Lead nitrate,Group 18,Inorganic,K01749
BD143,Lead nitrate,Group 18,Nitrogen-containing,K01749
BD143,Lead nitrate,Group 18,Nitrogen-containing,K01749
BD143,Manganese(2+),Group 18,Metal,K06324
BD143,Mercuric chloride,Group 18,Metal,K00001
BD143,Mercuric chloride,Group 18,Metal,K00001
BD143,Mercuric chloride,Group 18,Chlorinated,K00001
BD143,Mercuric chloride,Group 18,Chlorinated,K00001
BD143,Mercuric chloride,Group 18,Metal,K00008
BD143,Mercuric chloride,Group 18,Metal,K00008
BD143,Mercuric chloride,Group 18,Chlorinated,K00008
BD143,Mercuric chloride,Group 18,Chlorinated,K00008
BD143,Mercuric chloride,Group 18,Metal,K00459
BD143,Mercuric chloride,Group 18,Metal,K00459
BD143,Mercuric chloride,Group 18,Chlorinated,K00459
BD143,Mercuric chloride,Group 18,Chlorinated,K00459
BD143,Merphalan,Group 18,Nitrogen-containing,K01271
BD143,Merphalan,Group 18,Chlorinated,K01271
BD143,Merphalan,Group 18,Aromatic,K01271
BD143,Methyl bromide,Group 18,Halogenated,K00567
BD143,Methyl bromide,Group 18,Aliphatic,K00567
BD143,Methyl bromide,Group 18,Halogenated,K13531
BD143,Methyl bromide,Group 18,Aliphatic,K13531
BD143,Methyl bromide,Group 18,Halogenated,K10778
BD143,Methyl bromide,Group 18,Aliphatic,K10778
BD143,Methyl chloride,Group 18,Chlorinated,K01563
BD143,Methyl chloride,Group 18,Chlorinated,K01563
BD143,Methyl chloride,Group 18,Aliphatic,K01563
BD143,Methyl chloride,Group 18,Aliphatic,K01563
BD143,Methyl isobutyl ketone,Group 18,Aliphatic,K00001
BD143,Methyl isobutyl ketone,Group 18,Aliphatic,K00263
BD143,Methyl isobutyl ketone,Group 18,Aliphatic,K00824
BD143,Methyl tert-butyl ether,Group 18,Aliphatic,K00001
BD143,Methylmercury chloride,Group 18,Organometallic,K00248
BD143,Methylmercury chloride,Group 18,Organometallic,K00248
BD143,Methylmercury chloride,Group 18,Organometallic,K00248
BD143,Methylmercury chloride,Group 18,Chlorinated,K00248
BD143,Methylmercury chloride,Group 18,Chlorinated,K00248
BD143,Methylmercury chloride,Group 18,Chlorinated,K00248
BD143,Methylmercury chloride,Group 18,Organometallic,K00287
BD143,Methylmercury chloride,Group 18,Organometallic,K00287
BD143,Methylmercury chloride,Group 18,Organometallic,K00287
BD143,Methylmercury chloride,Group 18,Chlorinated,K00287
BD143,Methylmercury chloride,Group 18,Chlorinated,K00287
BD143,Methylmercury chloride,Group 18,Chlorinated,K00287
BD143,Methylmercury chloride,Group 18,Organometallic,K01262
BD143,Methylmercury chloride,Group 18,Organometallic,K01262
BD143,Methylmercury chloride,Group 18,Organometallic,K01262
BD143,Methylmercury chloride,Group 18,Chlorinated,K01262
BD143,Methylmercury chloride,Group 18,Chlorinated,K01262
BD143,Methylmercury chloride,Group 18,Chlorinated,K01262
BD143,Methylnitrosourea,Group 18,Nitrogen-containing,K12410
BD143,Methylnitrosourea,Group 18,Aliphatic,K12410
BD143,Microcystin LR,Group 18,Nitrogen-containing,K01090
BD143,Microcystin LR,Group 18,Aromatic,K01090
BD143,Mitomycin,Group 18,Nitrogen-containing,K03809
BD143,Mitomycin,Group 18,Polyaromatic,K03809
BD143,Mitomycin,Group 18,Nitrogen-containing,K19267
BD143,Mitomycin,Group 18,Polyaromatic,K19267
BD143,Mitoxantrone,Group 18,Nitrogen-containing,K01104
BD143,Mitoxantrone,Group 18,Polyaromatic,K01104
BD143,Mitoxantrone,Group 18,Nitrogen-containing,K14338
BD143,Mitoxantrone,Group 18,Polyaromatic,K14338
BD143,Nafenopin,Group 18,Polyaromatic,K01961
BD143,Nafenopin,Group 18,Polyaromatic,K01962
BD143,Nafenopin,Group 18,Polyaromatic,K01963
BD143,Naled,Group 18,Organophosphorus,K01303
BD143,Naled,Group 18,Chlorinated,K01303
BD143,Naled,Group 18,Halogenated,K01303
BD143,Naphthalene,Group 18,Polyaromatic,K14338
BD143,Naphthalene,Group 18,Polyaromatic,K14338
BD143,Naphthalene,Group 18,Polyaromatic,K14338
BD143,Naphthalene,Group 18,Polyaromatic,K14338
BD143,Naphthalene,Group 18,Polyaromatic,K14338
BD143,Naphthalene,Group 18,Polyaromatic,K14338
BD143,Nickel chloride,Group 18,Metal,K06019
BD143,Nickel chloride,Group 18,Metal,K06019
BD143,Nickel chloride,Group 18,Metal,K06019
BD143,Nickel chloride,Group 18,Inorganic,K06019
BD143,Nickel chloride,Group 18,Inorganic,K06019
BD143,Nickel chloride,Group 18,Inorganic,K06019
BD143,Nickel chloride,Group 18,Chlorinated,K06019
BD143,Nickel chloride,Group 18,Chlorinated,K06019
BD143,Nickel chloride,Group 18,Chlorinated,K06019
BD143,Nitrate,Group 18,Nitrogen-containing,K00372
BD143,Nitrate,Group 18,Inorganic,K00372
BD143,Nitrate,Group 18,Nitrogen-containing,K05916
BD143,Nitrate,Group 18,Inorganic,K05916
BD143,Nitrite,Group 18,Nitrogen-containing,K00362
BD143,Nitrite,Group 18,Inorganic,K00362
BD143,Nitrite,Group 18,Nitrogen-containing,K00363
BD143,Nitrite,Group 18,Inorganic,K00363
BD143,Nitrite,Group 18,Nitrogen-containing,K00372
BD143,Nitrite,Group 18,Inorganic,K00372
BD143,Nitrite,Group 18,Nitrogen-containing,K00459
BD143,Nitrite,Group 18,Inorganic,K00459
BD143,Nitrofen,Group 18,Chlorinated,K00231
BD143,Nitrofen,Group 18,Polyaromatic,K00231
BD143,Nitrofen,Group 18,Nitrogen-containing,K00231
BD143,Nitrogen mustard,Group 18,Chlorinated,K00130
BD143,Nitrogen mustard,Group 18,Nitrogen-containing,K00130
BD143,Nitromethane,Group 18,Nitrogen-containing,K00459
BD143,Nitromethane,Group 18,Inorganic,K00459
BD143,Parathion,Group 18,Organophosphorus,K14338
BD143,Parathion,Group 18,Organophosphorus,K14338
BD143,Parathion,Group 18,Nitrogen-containing,K14338
BD143,Parathion,Group 18,Nitrogen-containing,K14338
BD143,Parathion,Group 18,Aromatic,K14338
BD143,Parathion,Group 18,Aromatic,K14338
BD143,Phenacetin,Group 18,Aromatic,K01271
BD143,Phenacetin,Group 18,Nitrogen-containing,K01271
BD143,Phenacetin,Group 18,Aromatic,K01426
BD143,Phenacetin,Group 18,Nitrogen-containing,K01426
BD143,Phenacetin,Group 18,Aromatic,K03928
BD143,Phenacetin,Group 18,Nitrogen-containing,K03928
BD143,Phenolphthalein,Group 18,Polyaromatic,K14338
BD143,Phenylmercury acetate,Group 18,Organometallic,K04564
BD143,Phenylmercury acetate,Group 18,Organometallic,K04564
BD143,Phenylmercury acetate,Group 18,Aromatic,K04564
BD143,Phenylmercury acetate,Group 18,Aromatic,K04564
BD143,Phenylmethanesulfonyl fluoride,Group 18,Sulfur-containing,K00001
BD143,Phenylmethanesulfonyl fluoride,Group 18,Aromatic,K00001
BD143,Phenylmethanesulfonyl fluoride,Group 18,Sulfur-containing,K00024
BD143,Phenylmethanesulfonyl fluoride,Group 18,Aromatic,K00024
BD143,Propylthiouracil,Group 18,Sulfur-containing,K14338
BD143,Propylthiouracil,Group 18,Aliphatic,K14338
BD143,Simazine,Group 18,Nitrogen-containing,K01673
BD143,Simazine,Group 18,Nitrogen-containing,K01673
BD143,Simazine,Group 18,Chlorinated,K01673
BD143,Simazine,Group 18,Chlorinated,K01673
BD143,Sodium arsenite,Group 18,Inorganic,K00128
BD143,Sodium arsenite,Group 18,Metal,K00128
BD143,Sodium arsenite,Group 18,Inorganic,K00265
BD143,Sodium arsenite,Group 18,Metal,K00265
BD143,Sodium arsenite,Group 18,Inorganic,K00266
BD143,Sodium arsenite,Group 18,Metal,K00266
BD143,Sodium fluoride,Group 18,Inorganic,K00024
BD143,Streptozocin,Group 18,Nitrogen-containing,K01495
BD143,Streptozocin,Group 18,Aliphatic,K01495
BD143,Streptozocin,Group 18,Nitrogen-containing,K17217
BD143,Streptozocin,Group 18,Aliphatic,K17217
BD143,Streptozocin,Group 18,Nitrogen-containing,K09007
BD143,Streptozocin,Group 18,Aliphatic,K09007
BD143,Streptozocin,Group 18,Nitrogen-containing,K22278
BD143,Streptozocin,Group 18,Aliphatic,K22278
BD143,Strontium cation,Group 18,Metal,K00128
BD143,Styrene,Group 18,Aromatic,K13727
BD143,Styrene,Group 18,Aromatic,K13727
BD143,Styrene,Group 18,Aromatic,K13727
BD143,Sulfasalazine,Group 18,Nitrogen-containing,K00927
BD143,Sulfasalazine,Group 18,Sulfur-containing,K00927
BD143,Sulfasalazine,Group 18,Polyaromatic,K00927
BD143,Sulfasalazine,Group 18,Nitrogen-containing,K18967
BD143,Sulfasalazine,Group 18,Sulfur-containing,K18967
BD143,Sulfasalazine,Group 18,Polyaromatic,K18967
BD143,Sulfasalazine,Group 18,Nitrogen-containing,K21023
BD143,Sulfasalazine,Group 18,Sulfur-containing,K21023
BD143,Sulfasalazine,Group 18,Polyaromatic,K21023
BD143,Tamoxifen,Group 18,Polyaromatic,K14338
BD143,Tamoxifen,Group 18,Nitrogen-containing,K14338
BD143,Tetranitromethane,Group 18,Nitrogen-containing,K00033
BD143,Tetranitromethane,Group 18,Inorganic,K00033
BD143,Tetranitromethane,Group 18,Nitrogen-containing,K00278
BD143,Tetranitromethane,Group 18,Inorganic,K00278
BD143,Thioacetamide,Group 18,Nitrogen-containing,K00001
BD143,Thioacetamide,Group 18,Sulfur-containing,K00001
BD143,Thioacetamide,Group 18,Aliphatic,K00001
BD143,Thioacetamide,Group 18,Nitrogen-containing,K00384
BD143,Thioacetamide,Group 18,Sulfur-containing,K00384
BD143,Thioacetamide,Group 18,Aliphatic,K00384
BD143,Thioacetamide,Group 18,Nitrogen-containing,K01081
BD143,Thioacetamide,Group 18,Sulfur-containing,K01081
BD143,Thioacetamide,Group 18,Aliphatic,K01081
BD143,Thioacetamide,Group 18,Nitrogen-containing,K08693
BD143,Thioacetamide,Group 18,Sulfur-containing,K08693
BD143,Thioacetamide,Group 18,Aliphatic,K08693
BD143,Thioacetamide,Group 18,Nitrogen-containing,K11751
BD143,Thioacetamide,Group 18,Sulfur-containing,K11751
BD143,Thioacetamide,Group 18,Aliphatic,K11751
BD143,Thioacetamide,Group 18,Nitrogen-containing,K01426
BD143,Thioacetamide,Group 18,Sulfur-containing,K01426
BD143,Thioacetamide,Group 18,Aliphatic,K01426
BD143,Thiouracil,Group 18,Nitrogen-containing,K00761
BD143,Thiouracil,Group 18,Sulfur-containing,K00761
BD143,Thiouracil,Group 18,Aliphatic,K00761
BD143,Thiouracil,Group 18,Nitrogen-containing,K00823
BD143,Thiouracil,Group 18,Sulfur-containing,K00823
BD143,Thiouracil,Group 18,Aliphatic,K00823
BD143,Thiouracil,Group 18,Nitrogen-containing,K07250
BD143,Thiouracil,Group 18,Sulfur-containing,K07250
BD143,Thiouracil,Group 18,Aliphatic,K07250
BD143,Thiouracil,Group 18,Nitrogen-containing,K02825
BD143,Thiouracil,Group 18,Sulfur-containing,K02825
BD143,Thiouracil,Group 18,Aliphatic,K02825
BD143,Toluene,Group 18,Aromatic,K15765
BD143,Toluene,Group 18,Aromatic,K15765
BD143,Toluene,Group 18,Aromatic,K15765
BD143,Toluene,Group 18,Aromatic,K15765
BD143,Tributyltin chloride,Group 18,Metal,K02111
BD143,Tributyltin chloride,Group 18,Metal,K02111
BD143,Tributyltin chloride,Group 18,Organometallic,K02111
BD143,Tributyltin chloride,Group 18,Organometallic,K02111
BD143,Tributyltin chloride,Group 18,Metal,K02112
BD143,Tributyltin chloride,Group 18,Metal,K02112
BD143,Tributyltin chloride,Group 18,Organometallic,K02112
