Sample,ko,Gene,Pathway,compound_pathway
BD151,K02610,paaB,C_Phenylacetate_degradation,Aromatics
BD151,K02611,paaC,C_Phenylacetate_degradation,Aromatics
BD151,K02612,paaD,C_Phenylacetate_degradation,Aromatics
BD151,K02615,pcaF,C_Catechol_degradation,Aromatics
BD151,K02615,pcaF,C_Protocatechuate_degradation,Aromatics
BD151,K02823,prmB,A_Subterminal_oxidation,Alkanes
BD151,K02823,isoF,B_Isoprene_degradation,Alkenes
BD151,K02823,xamoF,B_Propene_degradation,Alkenes
BD151,K02823,antC,C_Anthranilate_degradation,Aromatics
BD151,K02823,benC,C_Benzoate_degradation,Aromatics
BD151,K02823,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD151,K02823,tphA1I,C_Terephthalate_degradation,Aromatics
BD151,K02823,xylZ,C_Benzoate_degradation,Aromatics
BD151,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD151,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD151,K03556,alkS,A_Auxiliar_alkane_gene,Alkanes
BD151,K03644,lipA,D_PET,Polymers
BD151,K03644,lipA,D_PCL,Polymers
BD151,K03644,lipA,D_PBSA,Polymers
BD151,K03929,CLOSTHATH_07193,D_PBAT,Polymers
BD151,K03929,estC,D_PLA,Polymers
BD151,K03929,estC,D_PBSA,Polymers
BD151,K03929,pnbA,D_PET,Polymers
BD151,K03929,pudA,D_PU,Polymers
BD151,K05337,padAc1,C_Phthalate_degradation,Aromatics
BD151,K15765,isoF,B_Isoprene_degradation,Alkenes
BD151,K15765,xamoF,B_Propene_degradation,Alkenes
BD151,K06999,est,D_PU,Polymers
BD151,K06999,est,D_PET,Polymers
BD151,K06999,est,D_PBSA,Polymers
BD151,K06999,est,D_PCL,Polymers
BD151,K06999,est,D_PBAT,Polymers
BD151,K06999,est,D_PLA,Polymers
BD151,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD151,K17763,BAY15_3292,D_PVA,Polymers
BD151,K17828,benC,C_Benzoate_degradation,Aromatics
BD151,K22024,tphB,C_Terephthalate_degradation,Aromatics
BD152,K00019,hbd,D_PHBV,Polymers
BD152,K00019,hbd,D_PHA,Polymers
BD152,K00019,hbd,D_P3HV,Polymers
BD152,K00104,pchF,C_Toluene_degradation,Aromatics
BD152,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD152,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD152,K00128,dpgC,C_Toluene_degradation,Aromatics
BD152,K00128,mdlD,C_Toluene_degradation,Aromatics
BD152,K00128,pchA,C_Toluene_degradation,Aromatics
BD152,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD152,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD152,K00128,pegC,D_PEG,Polymers
BD152,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD152,K00354,abmA,C_Anthranilate_degradation,Aromatics
BD152,K00382,xecC,B_Propene_degradation,Alkenes
BD152,K00483,hpaB,C_4-Hydroxyphenylacetate_degradation,Aromatics
BD152,K00483,hpaH,C_Anthranilate_degradation,Aromatics
BD152,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD152,K00549,xecA,B_Propene_degradation,Alkenes
BD152,K00632,pcaF,C_Catechol_degradation,Aromatics
BD152,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD152,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD152,K00645,ituD,E_Iturin,Biosurfactant
BD152,K00661,at,E_Sophorolipids,Biosurfactant
BD152,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD152,K01104,wzb,E_Emulsan,Biosurfactant
BD152,K01200,pulA,D_PU,Polymers
BD152,K01183,chi25,D_PCL,Polymers
BD152,K01259,pcaD,C_Catechol_degradation,Aromatics
BD152,K01259,pcaD,C_Protocatechuate_degradation,Aromatics
BD152,K01426,NFA_28320,D_Nylon,Polymers
BD152,K01426,nylA,D_Nylon,Polymers
BD152,K01465,benC,C_Benzoate_degradation,Aromatics
BD152,K01821,praC,C_Protocatechuate_degradation,Aromatics
BD152,K01821,xylH,C_Catechol_degradation,Aromatics
BD152,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD152,K01912,paaK,C_Phenylacetate_degradation,Aromatics
BD152,K02609,paaA,C_Phenylacetate_degradation,Aromatics
BD152,K02610,paaB,C_Phenylacetate_degradation,Aromatics
BD152,K02611,paaC,C_Phenylacetate_degradation,Aromatics
BD152,K02612,paaD,C_Phenylacetate_degradation,Aromatics
BD152,K02615,pcaF,C_Catechol_degradation,Aromatics
BD152,K02615,pcaF,C_Protocatechuate_degradation,Aromatics
BD152,K02823,prmB,A_Subterminal_oxidation,Alkanes
BD152,K02823,isoF,B_Isoprene_degradation,Alkenes
BD152,K02823,xamoF,B_Propene_degradation,Alkenes
BD152,K02823,antC,C_Anthranilate_degradation,Aromatics
BD152,K02823,benC,C_Benzoate_degradation,Aromatics
BD152,K02823,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD152,K02823,tphA1I,C_Terephthalate_degradation,Aromatics
BD152,K02823,xylZ,C_Benzoate_degradation,Aromatics
BD152,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD152,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD152,K03556,alkS,A_Auxiliar_alkane_gene,Alkanes
BD152,K03644,lipA,D_PET,Polymers
BD152,K03644,lipA,D_PCL,Polymers
BD152,K03644,lipA,D_PBSA,Polymers
BD152,K03929,CLOSTHATH_07193,D_PBAT,Polymers
BD152,K03929,estC,D_PLA,Polymers
BD152,K03929,estC,D_PBSA,Polymers
BD152,K03929,pnbA,D_PET,Polymers
BD152,K03929,pudA,D_PU,Polymers
BD152,K05337,padAc1,C_Phthalate_degradation,Aromatics
BD152,K15765,isoF,B_Isoprene_degradation,Alkenes
BD152,K15765,xamoF,B_Propene_degradation,Alkenes
BD152,K06999,est,D_PU,Polymers
BD152,K06999,est,D_PET,Polymers
BD152,K06999,est,D_PBSA,Polymers
BD152,K06999,est,D_PCL,Polymers
BD152,K06999,est,D_PBAT,Polymers
BD152,K06999,est,D_PLA,Polymers
BD152,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD152,K17763,BAY15_3292,D_PVA,Polymers
BD152,K17828,benC,C_Benzoate_degradation,Aromatics
BD152,K22024,tphB,C_Terephthalate_degradation,Aromatics
BD158,K00019,hbd,D_PHBV,Polymers
BD158,K00019,hbd,D_PHA,Polymers
BD158,K00019,hbd,D_P3HV,Polymers
BD158,K00097,tphB,C_Terephthalate_degradation,Aromatics
BD158,K00104,pchF,C_Toluene_degradation,Aromatics
BD158,K00108,alkJ_adh,A_Auxiliar_alkane_gene,Alkanes
BD158,K00108,pegA,D_PEG,Polymers
BD158,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD158,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD158,K00128,dpgC,C_Toluene_degradation,Aromatics
BD158,K00128,mdlD,C_Toluene_degradation,Aromatics
BD158,K00128,pchA,C_Toluene_degradation,Aromatics
BD158,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD158,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD158,K00128,pegC,D_PEG,Polymers
BD158,K00151,praB,C_Protocatechuate_degradation,Aromatics
BD158,K10217,praB,C_Protocatechuate_degradation,Aromatics
BD158,K10217,xylG,C_Catechol_degradation,Aromatics
BD158,K00141,ntnC,C_Toluene_degradation,Aromatics
BD158,K00141,pchA,C_Toluene_degradation,Aromatics
BD158,K00141,xylC,C_Toluene_degradation,Aromatics
BD158,K00141,xylC,C_Dimethylbenzene,Aromatics
BD158,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD158,K00351,dmpP,C_Phenol_degradation,Aromatics
BD158,K00351,tmoF,C_Toluene_degradation,Aromatics
BD158,K00351,tomA5,C_Toluene_degradation,Aromatics
BD158,K00362,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD158,K00362,andAa,C_Anthranilate_degradation,Aromatics
BD158,K00362,padAd1,C_Phthalate_degradation,Aromatics
BD158,K00363,andAb,C_Anthranilate_degradation,Aromatics
BD158,K00363,bedB,C_Benzene_degradation,Aromatics
BD158,K00363,bphAc,C_Biphenyl_degradation,Aromatics
BD158,K00363,nagAb,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD158,K00363,todB,C_Toluene_degradation,Aromatics
BD158,K00382,xecC,B_Propene_degradation,Alkenes
BD158,K00446,xylE,C_Catechol_degradation,Aromatics
BD158,K00448,pcaG,C_Protocatechuate_degradation,Aromatics
BD158,K00449,pcaH,C_Protocatechuate_degradation,Aromatics
BD158,K00455,praA,C_Protocatechuate_degradation,Aromatics
BD158,K00481,pobA,C_Toluene_degradation,Aromatics
BD158,K05712,pobA,C_Toluene_degradation,Aromatics
BD158,K00523,antC,C_Anthranilate_degradation,Aromatics
BD158,K00523,benC,C_Benzoate_degradation,Aromatics
BD158,K00523,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD158,K00523,tphA1I,C_Terephthalate_degradation,Aromatics
BD158,K00523,xylZ,C_Benzoate_degradation,Aromatics
BD158,K00528,xamoF,B_Propene_degradation,Alkenes
BD158,K00528,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD158,K00528,tphA1I,C_Terephthalate_degradation,Aromatics
BD158,K00529,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD158,K00529,prmB,A_Subterminal_oxidation,Alkanes
BD158,K00529,bedA,C_Benzene_degradation,Aromatics
BD158,K00529,bphAd,C_Biphenyl_degradation,Aromatics
BD158,K00529,todA,C_Toluene_degradation,Aromatics
BD158,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD158,K00549,xecA,B_Propene_degradation,Alkenes
BD158,K02615,pcaF,C_Catechol_degradation,Aromatics
BD158,K02615,pcaF,C_Protocatechuate_degradation,Aromatics
BD158,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD158,K00632,pcaF,C_Catechol_degradation,Aromatics
BD158,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD158,K00645,ituD,E_Iturin,Biosurfactant
BD158,K00799,isoI,B_Isoprene_degradation,Alkenes
BD158,K01027,pcaI,C_Protocatechuate_degradation,Aromatics
BD158,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD158,K01055,pcaD,C_Catechol_degradation,Aromatics
BD158,K01055,pcaD,C_Protocatechuate_degradation,Aromatics
BD158,K14727,pcaD,C_Catechol_degradation,Aromatics
BD158,K14727,pcaD,C_Protocatechuate_degradation,Aromatics
BD158,K01061,phaZ,D_P4HB,Polymers
BD158,K01061,phaZ,D_PEA,Polymers
BD158,K01061,phaZ,D_P3HP,Polymers
BD158,K01061,phaZ,D_PHBV,Polymers
BD158,K01061,phaZ,D_PHO,Polymers
BD158,K01061,phaZ,D_PPL,Polymers
BD158,K01061,phaZ,D_PHB,Polymers
BD158,K01061,phaZ,D_PHA,Polymers
BD158,K01061,phaZ,D_PHPV,Polymers
BD158,K01061,phaZ,D_PCL,Polymers
BD158,K01061,phaZ,D_PES,Polymers
BD158,K14731,est,D_PU,Polymers
BD158,K14731,est,D_PET,Polymers
BD158,K14731,est,D_PBSA,Polymers
BD158,K14731,est,D_PCL,Polymers
BD158,K14731,est,D_PBAT,Polymers
BD158,K14731,est,D_PLA,Polymers
BD158,K14731,GEN0105,D_PCL,Polymers
BD158,K14731,GEN0105,D_3PET,Polymers
BD158,K14731,GEN0105,D_PLA,Polymers
BD158,K01104,wzb,E_Emulsan,Biosurfactant
BD158,K20945,wzb,E_Emulsan,Biosurfactant
BD158,K01183,chi25,D_PCL,Polymers
BD158,K01200,pulA,D_PU,Polymers
BD158,K01426,NFA_28320,D_Nylon,Polymers
BD158,K01426,nylA,D_Nylon,Polymers
BD158,K01465,benC,C_Benzoate_degradation,Aromatics
BD158,K01649,xylK,C_Catechol_degradation,Aromatics
BD158,K01856,catB,C_Catechol_degradation,Aromatics
BD158,K01857,pcaB,C_Protocatechuate_degradation,Aromatics
BD158,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD158,K02613,paaE,C_Phenylacetate_degradation,Aromatics
BD158,K03098,blc,A_Hydrocarbon_uptake,Alkanes
BD158,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD158,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD158,K03599,nagL,C_Gentisate_degradation,Aromatics
BD158,K03644,lipA,D_PET,Polymers
BD158,K03644,lipA,D_PCL,Polymers
BD158,K03644,lipA,D_PBSA,Polymers
BD158,K03801,lipB,D_PET,Polymers
BD158,K04091,ssuD,A_Auxiliar_alkane_gene,Alkanes
BD158,K05297,alkG_rubA_rdx,A_Terminal/biterminal_oxidation,Alkanes
BD158,K05297,alkG_rubA1_rdx,A_Terminal/biterminal_oxidation,Alkanes
BD158,K05297,alkG_rubA2_rdx,A_Terminal/biterminal_oxidation,Alkanes
BD158,K05297,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD158,K06999,est,D_PU,Polymers
BD158,K06999,est,D_PET,Polymers
BD158,K06999,est,D_PBSA,Polymers
BD158,K06999,est,D_PCL,Polymers
BD158,K06999,est,D_PBAT,Polymers
BD158,K06999,est,D_PLA,Polymers
BD158,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD158,K07275,alkL,A_Hydrocarbon_uptake,Alkanes
BD158,K09181,sdgB,C_Salicylate_degradation,Aromatics
BD158,K10218,proA,C_Protocatechuate_degradation,Aromatics
BD158,K10804,est,D_PU,Polymers
BD158,K10804,est,D_PET,Polymers
BD158,K10804,est,D_PBSA,Polymers
BD158,K10804,est,D_PCL,Polymers
BD158,K10804,est,D_PBAT,Polymers
BD158,K10804,est,D_PLA,Polymers
BD158,K16692,wzc,E_Emulsan,Biosurfactant
BD158,K20938,LadA,A_Terminal/biterminal_oxidation,Alkanes
BD158,K20938,ssuD,A_Auxiliar_alkane_gene,Alkanes
BD160,K00055,xylB,C_Toluene_degradation,Aromatics
BD160,K00055,xylB,C_Dimethylbenzene,Aromatics
BD160,K00104,pchF,C_Toluene_degradation,Aromatics
BD160,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD160,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD160,K00128,dpgC,C_Toluene_degradation,Aromatics
BD160,K00128,mdlD,C_Toluene_degradation,Aromatics
BD160,K00128,pchA,C_Toluene_degradation,Aromatics
BD160,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD160,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD160,K00128,pegC,D_PEG,Polymers
BD160,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD160,K00354,abmA,C_Anthranilate_degradation,Aromatics
BD160,K00362,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD160,K00362,andAa,C_Anthranilate_degradation,Aromatics
BD160,K00362,padAd1,C_Phthalate_degradation,Aromatics
BD160,K00363,andAb,C_Anthranilate_degradation,Aromatics
BD160,K00363,bedB,C_Benzene_degradation,Aromatics
BD160,K00363,bphAc,C_Biphenyl_degradation,Aromatics
BD160,K00363,nagAb,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD160,K00363,todB,C_Toluene_degradation,Aromatics
BD160,K00382,xecC,B_Propene_degradation,Alkenes
BD160,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD160,K00549,xecA,B_Propene_degradation,Alkenes
BD160,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD160,K00632,pcaF,C_Catechol_degradation,Aromatics
BD160,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD160,K00645,ituD,E_Iturin,Biosurfactant
BD160,K00661,at,E_Sophorolipids,Biosurfactant
BD160,K01046,estA,D_PBAT,Polymers
BD160,K01046,FB4_0780,D_PBAT,Polymers
BD160,K01046,lip,D_PU,Polymers
BD160,K01046,lip,D_PET,Polymers
BD160,K01046,lipA,D_PET,Polymers
BD160,K01046,lipA,D_PCL,Polymers
BD160,K01046,lipA,D_PBSA,Polymers
BD160,K01046,plaA,D_PLA,Polymers
BD160,K01046,plaM4,D_PBS,Polymers
BD160,K01046,plaM4,D_PES,Polymers
BD160,K01046,plaM4,D_PHA,Polymers
BD160,K01046,plaM4,D_PBSA,Polymers
BD160,K01046,plaM4,D_PCL,Polymers
BD160,K01046,plaM4,D_PHB,Polymers
BD160,K01046,plaM4,D_PLA,Polymers
BD160,K01046,plaM5,D_PLA,Polymers
BD160,K01104,wzb,E_Emulsan,Biosurfactant
BD160,K01342,SUBB_LEDLE,D_PLA,Polymers
BD160,K01342,subC,D_PLA,Polymers
BD160,K01342,SUBS_LEDLE,D_PLA,Polymers
BD160,K13277,subC,D_PLA,Polymers
BD160,K01426,NFA_28320,D_Nylon,Polymers
BD160,K01426,nylA,D_Nylon,Polymers
BD160,K01465,benC,C_Benzoate_degradation,Aromatics
BD160,K01649,xylK,C_Catechol_degradation,Aromatics
BD160,K01821,praC,C_Protocatechuate_degradation,Aromatics
BD160,K01821,xylH,C_Catechol_degradation,Aromatics
BD160,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD160,K02823,prmB,A_Subterminal_oxidation,Alkanes
BD160,K02823,isoF,B_Isoprene_degradation,Alkenes
BD160,K02823,xamoF,B_Propene_degradation,Alkenes
BD160,K02823,antC,C_Anthranilate_degradation,Aromatics
BD160,K02823,benC,C_Benzoate_degradation,Aromatics
BD160,K02823,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD160,K02823,tphA1I,C_Terephthalate_degradation,Aromatics
BD160,K02823,xylZ,C_Benzoate_degradation,Aromatics
BD160,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD160,K03644,lipA,D_PET,Polymers
BD160,K03644,lipA,D_PCL,Polymers
BD160,K03644,lipA,D_PBSA,Polymers
BD160,K04091,ssuD,A_Auxiliar_alkane_gene,Alkanes
BD160,K20938,LadA,A_Terminal/biterminal_oxidation,Alkanes
BD160,K20938,ssuD,A_Auxiliar_alkane_gene,Alkanes
BD160,K05337,padAc1,C_Phthalate_degradation,Aromatics
BD160,K15765,isoF,B_Isoprene_degradation,Alkenes
BD160,K15765,xamoF,B_Propene_degradation,Alkenes
BD160,K06133,ffp,E_Fengacyn,Biosurfactant
BD160,K06133,sfp,E_Surfactin,Biosurfactant
BD160,K06999,est,D_PU,Polymers
BD160,K06999,est,D_PET,Polymers
BD160,K06999,est,D_PBSA,Polymers
BD160,K06999,est,D_PCL,Polymers
BD160,K06999,est,D_PBAT,Polymers
BD160,K06999,est,D_PLA,Polymers
BD160,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD160,K10218,proA,C_Protocatechuate_degradation,Aromatics
BD160,K15654,srfAA,E_Surfactin,Biosurfactant
BD160,K15654,srfAB,E_Surfactin,Biosurfactant
BD160,K15655,srfAA,E_Surfactin,Biosurfactant
BD160,K15655,srfAB,E_Surfactin,Biosurfactant
BD160,K16119,srfAA,E_Surfactin,Biosurfactant
BD160,K16120,srfAB,E_Surfactin,Biosurfactant
BD160,K15656,ppsE,E_Plipastatin,Biosurfactant
BD160,K17763,BAY15_3292,D_PVA,Polymers
BD160,K17828,benC,C_Benzoate_degradation,Aromatics
BD161,K00019,hbd,D_PHBV,Polymers
BD161,K00019,hbd,D_PHA,Polymers
BD161,K00019,hbd,D_P3HV,Polymers
BD161,K00104,pchF,C_Toluene_degradation,Aromatics
BD161,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD161,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD161,K00128,dpgC,C_Toluene_degradation,Aromatics
BD161,K00128,mdlD,C_Toluene_degradation,Aromatics
BD161,K00128,pchA,C_Toluene_degradation,Aromatics
BD161,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD161,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD161,K00128,pegC,D_PEG,Polymers
BD161,K21802,ntnC,C_Toluene_degradation,Aromatics
BD161,K21802,pchA,C_Toluene_degradation,Aromatics
BD161,K21802,xylC,C_Toluene_degradation,Aromatics
BD161,K21802,xylC,C_Dimethylbenzene,Aromatics
BD161,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD161,K00354,abmA,C_Anthranilate_degradation,Aromatics
BD161,K00382,xecC,B_Propene_degradation,Alkenes
BD161,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD161,K00549,xecA,B_Propene_degradation,Alkenes
BD161,K00632,pcaF,C_Catechol_degradation,Aromatics
BD161,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD161,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD161,K00645,ituD,E_Iturin,Biosurfactant
BD161,K00661,at,E_Sophorolipids,Biosurfactant
BD161,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD161,K01104,wzb,E_Emulsan,Biosurfactant
BD161,K01200,pulA,D_PU,Polymers
BD161,K01259,pcaD,C_Catechol_degradation,Aromatics
BD161,K01259,pcaD,C_Protocatechuate_degradation,Aromatics
BD161,K01465,benC,C_Benzoate_degradation,Aromatics
BD161,K01649,xylK,C_Catechol_degradation,Aromatics
BD161,K01821,praC,C_Protocatechuate_degradation,Aromatics
BD161,K01821,xylH,C_Catechol_degradation,Aromatics
BD161,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD161,K01912,paaK,C_Phenylacetate_degradation,Aromatics
BD161,K02609,paaA,C_Phenylacetate_degradation,Aromatics
BD161,K02610,paaB,C_Phenylacetate_degradation,Aromatics
BD161,K02611,paaC,C_Phenylacetate_degradation,Aromatics
BD161,K02612,paaD,C_Phenylacetate_degradation,Aromatics
BD161,K02615,pcaF,C_Catechol_degradation,Aromatics
BD161,K02615,pcaF,C_Protocatechuate_degradation,Aromatics
BD161,K02823,prmB,A_Subterminal_oxidation,Alkanes
BD161,K02823,isoF,B_Isoprene_degradation,Alkenes
BD161,K02823,xamoF,B_Propene_degradation,Alkenes
BD161,K02823,antC,C_Anthranilate_degradation,Aromatics
BD161,K02823,benC,C_Benzoate_degradation,Aromatics
BD161,K02823,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD161,K02823,tphA1I,C_Terephthalate_degradation,Aromatics
BD161,K02823,xylZ,C_Benzoate_degradation,Aromatics
BD161,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD161,K03387,ahpF,A_Finnerty_pathway,Alkanes
BD161,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD161,K03644,lipA,D_PET,Polymers
BD161,K03644,lipA,D_PCL,Polymers
BD161,K03644,lipA,D_PBSA,Polymers
BD161,K03791,chi25,D_PCL,Polymers
BD161,K05337,padAc1,C_Phthalate_degradation,Aromatics
BD161,K15765,isoF,B_Isoprene_degradation,Alkenes
BD161,K15765,xamoF,B_Propene_degradation,Alkenes
BD161,K06999,est,D_PU,Polymers
BD161,K06999,est,D_PET,Polymers
BD161,K06999,est,D_PBSA,Polymers
BD161,K06999,est,D_PCL,Polymers
BD161,K06999,est,D_PBAT,Polymers
BD161,K06999,est,D_PLA,Polymers
BD161,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD161,K10218,proA,C_Protocatechuate_degradation,Aromatics
BD161,K17763,BAY15_3292,D_PVA,Polymers
BD161,K17828,benC,C_Benzoate_degradation,Aromatics
BD161,K22024,tphB,C_Terephthalate_degradation,Aromatics
BD162,K00019,hbd,D_PHBV,Polymers
BD162,K00019,hbd,D_PHA,Polymers
BD162,K00019,hbd,D_P3HV,Polymers
BD162,K00104,pchF,C_Toluene_degradation,Aromatics
BD162,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD162,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD162,K00128,dpgC,C_Toluene_degradation,Aromatics
BD162,K00128,mdlD,C_Toluene_degradation,Aromatics
BD162,K00128,pchA,C_Toluene_degradation,Aromatics
BD162,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD162,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD162,K00128,pegC,D_PEG,Polymers
BD162,K21802,ntnC,C_Toluene_degradation,Aromatics
BD162,K21802,pchA,C_Toluene_degradation,Aromatics
BD162,K21802,xylC,C_Toluene_degradation,Aromatics
BD162,K21802,xylC,C_Dimethylbenzene,Aromatics
BD162,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD162,K00354,abmA,C_Anthranilate_degradation,Aromatics
BD162,K00362,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD162,K00362,andAa,C_Anthranilate_degradation,Aromatics
BD162,K00362,padAd1,C_Phthalate_degradation,Aromatics
BD162,K00363,andAb,C_Anthranilate_degradation,Aromatics
BD162,K00363,bedB,C_Benzene_degradation,Aromatics
BD162,K00363,bphAc,C_Biphenyl_degradation,Aromatics
BD162,K00363,nagAb,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD162,K00363,todB,C_Toluene_degradation,Aromatics
BD162,K00382,xecC,B_Propene_degradation,Alkenes
BD162,K00483,hpaB,C_4-Hydroxyphenylacetate_degradation,Aromatics
BD162,K00483,hpaH,C_Anthranilate_degradation,Aromatics
BD162,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD162,K00549,xecA,B_Propene_degradation,Alkenes
BD162,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD162,K00632,pcaF,C_Catechol_degradation,Aromatics
BD162,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD162,K00645,ituD,E_Iturin,Biosurfactant
BD162,K15327,ituD,E_Iturin,Biosurfactant
BD162,K15329,ituD,E_Iturin,Biosurfactant
BD162,K00661,at,E_Sophorolipids,Biosurfactant
BD162,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD162,K01046,estA,D_PBAT,Polymers
BD162,K01046,FB4_0780,D_PBAT,Polymers
BD162,K01046,lip,D_PU,Polymers
BD162,K01046,lip,D_PET,Polymers
BD162,K01046,lipA,D_PET,Polymers
BD162,K01046,lipA,D_PCL,Polymers
BD162,K01046,lipA,D_PBSA,Polymers
BD162,K01046,plaA,D_PLA,Polymers
BD162,K01046,plaM4,D_PBS,Polymers
BD162,K01046,plaM4,D_PES,Polymers
BD162,K01046,plaM4,D_PHA,Polymers
BD162,K01046,plaM4,D_PBSA,Polymers
BD162,K01046,plaM4,D_PCL,Polymers
BD162,K01046,plaM4,D_PHB,Polymers
BD162,K01046,plaM4,D_PLA,Polymers
BD162,K01046,plaM5,D_PLA,Polymers
BD162,K01104,wzb,E_Emulsan,Biosurfactant
BD162,K01342,SUBB_LEDLE,D_PLA,Polymers
BD162,K01342,subC,D_PLA,Polymers
BD162,K01342,SUBS_LEDLE,D_PLA,Polymers
BD162,K13277,subC,D_PLA,Polymers
BD162,K01465,benC,C_Benzoate_degradation,Aromatics
BD162,K01649,xylK,C_Catechol_degradation,Aromatics
BD162,K01821,praC,C_Protocatechuate_degradation,Aromatics
BD162,K01821,xylH,C_Catechol_degradation,Aromatics
BD162,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD162,K02823,prmB,A_Subterminal_oxidation,Alkanes
BD162,K02823,isoF,B_Isoprene_degradation,Alkenes
BD162,K02823,xamoF,B_Propene_degradation,Alkenes
BD162,K02823,antC,C_Anthranilate_degradation,Aromatics
BD162,K02823,benC,C_Benzoate_degradation,Aromatics
BD162,K02823,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
